Site_Code,Location,Date,Latitude,Longitude,nh,no23,din,tss,chl,sio2,tp,sal
D4,Suisun,1987-12-02,38.06248,-121.8205,0.09,0.49,0.58,27,1.08,11,0.17,10.7
D4,Suisun,1988-01-13,38.06248,-121.8205,0.09,0.41,0.5,68,1.08,15,0.16,0.4
D4,Suisun,1988-02-26,38.06248,-121.8205,0.11,0.54,0.65,18,NA,16,0.14,5.8
D4,Suisun,1988-03-15,38.06248,-121.8205,0.07,0.54,0.61,30,1.08,16,0.16,6.6
D4,Suisun,1988-03-29,38.06248,-121.8205,0.11,0.63,0.74,55,3.09,16,NA,4.9
D4,Suisun,1988-04-12,38.06248,-121.8205,0.04,0.37,0.41,54,7.72,15,0.18,3.4
D4,Suisun,1988-04-26,38.06248,-121.8205,0.07,0.14,0.21,30,10,17,NA,0.7
D4,Suisun,1988-05-10,38.06248,-121.8205,0.04,0.27,0.31,29,5.09,17,0.15,1.7
D4,Suisun,1988-05-25,38.06248,-121.8205,0.04,0.2,0.24,32,5.4,16,NA,2.2
D4,Suisun,1988-06-08,38.06248,-121.8205,0.03,0.33,0.36,43,5.71,15,0.17,2.8
D4,Suisun,1988-06-22,38.06248,-121.8205,0.03,0.37,0.4,34,2.16,14,0.17,3.1
D4,Suisun,1988-07-07,38.06248,-121.8205,0.03,0.14,0.17,28,2.67,16,0.16,3.8
D4,Suisun,1988-07-20,38.06248,-121.8205,0.04,0.52,0.56,41,4.01,15,NA,5.2
D4,Suisun,1988-08-04,38.06248,-121.8205,0.02,0.24,0.26,36,5.09,16,0.16,3.6
D4,Suisun,1988-08-18,38.06248,-121.8205,0.03,0.27,0.3,30,3.86,16,NA,3.6
D4,Suisun,1988-09-06,38.06248,-121.8205,0.02,0.28,0.3,38,1.54,16,0.18,4.5
D4,Suisun,1988-09-20,38.06248,-121.8205,0.03,0.34,0.37,28,1.27,16,NA,4.9
D4,Suisun,1988-10-04,38.06248,-121.8205,0.01,0.36,0.37,53,1.24,16,0.21,6.2
D4,Suisun,1988-10-19,38.06248,-121.8205,0.02,0.38,0.4,18,0.62,15,NA,6.7
D4,Suisun,1988-11-02,38.06248,-121.8205,0.03,0.44,0.47,27,1.54,16,0.17,6.4
D4,Suisun,1988-12-06,38.06248,-121.8205,0.12,0.47,0.59,27,NA,14,0.16,9.8
D4,Suisun,1989-01-18,38.06248,-121.8205,0.14,0.17,0.31,23,0.93,18,0.17,5.9
D4,Suisun,1989-02-02,38.06248,-121.8205,0.14,0.47,0.61,18,1.39,16,0.24,9.4
D4,Suisun,1989-03-29,38.06248,-121.8205,0.05,0.22,0.27,32,1.54,15,0.09,0.1
D4,Suisun,1989-04-13,38.06248,-121.8205,0.06,0.25,0.31,30,2.01,16,0.12,0.2
D4,Suisun,1989-05-11,38.06248,-121.8205,0.03,0.3,0.33,39,4.79,15,0.14,1.6
D4,Suisun,1989-05-30,38.06248,-121.8205,0.005,0.24,0.245,58,7.56,15,NA,0.8
D4,Suisun,1989-06-09,38.06248,-121.8205,0.03,0.23,0.26,40,4.48,15,0.12,1.3
D4,Suisun,1989-06-28,38.06248,-121.8205,0.03,0.25,0.28,58,3.71,15,NA,1.9
D4,Suisun,1989-07-12,38.06248,-121.8205,0.03,0.29,0.32,32,3.24,14,0.18,2
D4,Suisun,1989-07-26,38.06248,-121.8205,0.04,0.28,0.32,35,2.62,15,NA,1.3
D4,Suisun,1989-08-10,38.06248,-121.8205,0.04,0.2,0.24,24,4.32,14,0.16,0.7
D4,Suisun,1989-08-23,38.06248,-121.8205,0.005,0.23,0.235,30,2.93,16,NA,1.3
D4,Suisun,1989-09-07,38.06248,-121.8205,0.03,0.28,0.31,26,3.24,15,0.13,2.9
D4,Suisun,1989-09-21,38.06248,-121.8205,0.07,0.26,0.33,22,2.62,16,NA,1.3
D4,Suisun,1989-10-05,38.06248,-121.8205,0.05,0.36,0.41,21,2.47,14,0.16,2.3
D4,Suisun,1989-10-19,38.06248,-121.8205,0.03,0.34,0.37,14,1.7,14,NA,3.9
D4,Suisun,1989-11-08,38.06248,-121.8205,0.07,0.35,0.42,14,1.08,14,0.12,4.7
D4,Suisun,1989-12-06,38.06248,-121.8205,0.15,0.25,0.4,11,1.08,16,0.12,4.8
D4,Suisun,1990-01-18,38.06248,-121.8205,0.15,0.36,0.51,28,0.31,16,0.13,1.1
D4,Suisun,1990-02-22,38.06248,-121.8205,0.16,0.42,0.58,16,0.62,17,0.15,3.1
D4,Suisun,1990-03-21,38.06248,-121.8205,0.12,0.18,0.3,13,1.7,17,0.18,3.5
D4,Suisun,1990-04-04,38.06248,-121.8205,0.09,0.48,0.57,32,1.24,15,0.18,6.7
D4,Suisun,1990-04-18,38.06248,-121.8205,0.08,0.41,0.49,22,2.01,16,NA,4.7
D4,Suisun,1990-05-03,38.06248,-121.8205,0.06,0.52,0.58,32,2.53,14,0.19,5.1
D4,Suisun,1990-05-30,38.06248,-121.8205,0.06,0.46,0.52,36,1.7,15,NA,3.4
D4,Suisun,1990-06-15,38.06248,-121.8205,0.04,0.5,0.54,41,2.93,16,0.17,2.4
D4,Suisun,1990-06-28,38.06248,-121.8205,0.03,0.51,0.54,46,1.39,16,NA,3.2
D4,Suisun,1990-07-16,38.06248,-121.8205,0.06,0.52,0.58,39,1.85,14,0.19,3.9
D4,Suisun,1990-07-30,38.06248,-121.8205,0.01,0.45,0.46,43,3.16,15,NA,3.1
D4,Suisun,1990-08-16,38.06248,-121.8205,0.01,0.37,0.38,47,3.41,14,0.19,2.8
D4,Suisun,1990-08-28,38.06248,-121.8205,0.005,0.32,0.325,19,2.98,15,NA,2.4
D4,Suisun,1990-09-11,38.06248,-121.8205,NA,0.3,NA,33,1.85,15,0.18,3.4
D4,Suisun,1990-09-26,38.06248,-121.8205,0.005,0.35,0.355,16,1.42,15,NA,4.4
D4,Suisun,1990-10-24,38.06248,-121.8205,0.02,0.41,0.43,4,1.56,15,0.13,6.5
D4,Suisun,1990-11-08,38.06248,-121.8205,0.04,0.43,0.47,17,2.05,14,0.17,6.6
D4,Suisun,1990-12-11,38.06248,-121.8205,0.13,0.44,0.57,30,0.73,13,0.28,11.7
D4,Suisun,1991-01-09,38.06248,-121.8205,0.19,0.36,0.55,15,0.48,14,0.15,10.3
D4,Suisun,1991-02-21,38.06248,-121.8205,0.19,0.54,0.73,16,2.13,16,0.13,7.4
D4,Suisun,1991-03-07,38.06248,-121.8205,0.2,0.75,0.95,20,0.82,16,0.16,2.5
D4,Suisun,1991-03-25,38.06248,-121.8205,0.14,0.65,0.79,44,0.28,17,NA,0.5
D4,Suisun,1991-04-09,38.06248,-121.8205,0.1,0.63,0.73,24,1.2,18,0.15,0.2
D4,Suisun,1991-04-23,38.06248,-121.8205,0.08,0.67,0.75,38,1.44,16,NA,4.2
D4,Suisun,1991-05-07,38.06248,-121.8205,0.06,0.61,0.67,28,0.88,16,0.17,3.6
D4,Suisun,1991-05-21,38.06248,-121.8205,0.06,0.63,0.69,45,2.19,15,NA,5.3
D4,Suisun,1991-06-06,38.06248,-121.8205,0.08,0.58,0.66,43,1.85,15,0.16,4.6
D4,Suisun,1991-06-20,38.06248,-121.8205,0.05,0.58,0.63,38,1.68,15,NA,3.7
D4,Suisun,1991-07-08,38.06248,-121.8205,0.05,0.42,0.47,75,0.79,14,0.27,4.5
D4,Suisun,1991-08-06,38.06248,-121.8205,0.12,0.5,0.62,35,0.86,15,0.23,4
D4,Suisun,1991-08-21,38.06248,-121.8205,0.02,0.44,0.46,44,1.37,15,NA,4
D4,Suisun,1991-09-04,38.06248,-121.8205,0.05,0.42,0.47,22,1.42,13,0.2,4.8
D4,Suisun,1991-09-17,38.06248,-121.8205,0.02,0.45,0.47,12,1.03,11,NA,4.6
D4,Suisun,1991-10-02,38.06248,-121.8205,0.03,0.38,0.41,17,0.77,14,0.18,3.7
D4,Suisun,1991-10-16,38.06248,-121.8205,0.02,0.4,0.42,20,1.4,13,NA,4.5
D4,Suisun,1991-11-14,38.06248,-121.8205,0.06,0.44,0.5,11,0.62,14,0.16,7.5
D4,Suisun,1991-12-12,38.06248,-121.8205,0.13,0.44,0.57,10,1.27,14,0.14,7.3
D4,Suisun,1992-01-15,38.06248,-121.8205,0.2,0.27,0.47,8,1.59,16,0.17,6.7
D4,Suisun,1992-02-27,38.06248,-121.8205,0.11,0.54,0.65,32,1.13,16,0.15,0.1
D4,Suisun,1992-03-12,38.06248,-121.8205,0.16,0.55,0.71,20,1.05,19,0.15,0.3
D4,Suisun,1992-03-26,38.06248,-121.8205,0.1,0.4,0.5,33,0.94,18,NA,0.3
D4,Suisun,1992-04-09,38.06248,-121.8205,0.07,0.52,0.59,19,1.25,17,0.14,1.8
D4,Suisun,1992-04-23,38.06248,-121.8205,0.07,0.52,0.59,21,2.38,NA,NA,0.7
D4,Suisun,1992-05-11,38.06248,-121.8205,0.06,0.47,0.53,32,1.57,14,0.18,4.9
D4,Suisun,1992-05-26,38.06248,-121.8205,0.07,0.46,0.53,21,1.57,12,NA,4.3
D4,Suisun,1992-06-09,38.06248,-121.8205,0.06,0.45,0.51,34,1.67,11,0.17,4.9
D4,Suisun,1992-06-23,38.06248,-121.8205,0.05,0.44,0.49,17,1.67,12,NA,4
D4,Suisun,1992-07-08,38.06248,-121.8205,0.05,0.4,0.45,15,1.5,10,0.16,4.2
D4,Suisun,1992-07-23,38.06248,-121.8205,0.03,0.46,0.49,20,1.24,10,NA,4.7
D4,Suisun,1992-08-06,38.06248,-121.8205,0.01,0.41,0.42,14,1.68,11,0.16,4.9
D4,Suisun,1992-08-25,38.06248,-121.8205,0.005,0.43,0.435,28,1.54,10,NA,5.5
D4,Suisun,1992-09-03,38.06248,-121.8205,0.005,0.43,0.435,48,0.8,10,0.17,5.8
D4,Suisun,1992-09-21,38.06248,-121.8205,0.04,0.42,0.46,16,1.65,12,NA,5.1
D4,Suisun,1992-10-05,38.06248,-121.8205,0.03,0.42,0.45,12,0.8,13,0.14,4.4
D4,Suisun,1992-10-20,38.06248,-121.8205,0.01,0.45,0.46,19,1.24,13,NA,6.5
D4,Suisun,1992-11-03,38.06248,-121.8205,0.04,0.47,0.51,24,0.69,14,0.16,5.4
D4,Suisun,1992-12-03,38.06248,-121.8205,0.1,0.56,0.66,14,0.37,13,0.16,8.8
D4,Suisun,1993-01-21,38.06248,-121.8205,0.08,0.63,0.71,87,0.54,15,0.19,0.1
D4,Suisun,1993-02-16,38.06248,-121.8205,0.1,0.49,0.59,49,0.99,18,0.12,0.1
D4,Suisun,1993-03-16,38.06248,-121.8205,0.12,0.4,0.52,12,1,16,0.1,0.2
D4,Suisun,1993-04-14,38.06248,-121.8205,0.05,0.2,0.25,10,2.33,15,0.07,0.1
D4,Suisun,1993-05-17,38.06248,-121.8205,0.02,0.17,0.19,27,21.4,12,0.1,0.1
D4,Suisun,1993-06-14,38.06248,-121.8205,0.01,0.11,0.12,18,9.86,11,0.08,0.1
D4,Suisun,1993-07-13,38.06248,-121.8205,0.05,0.25,0.3,43,2.79,12,0.12,0.3
D4,Suisun,1993-07-27,38.06248,-121.8205,0.03,0.18,0.21,53,NA,14,NA,0.5
D4,Suisun,1993-08-10,38.06248,-121.8205,0.04,0.19,0.23,34,1.54,15,0.1,0.2
D4,Suisun,1993-09-09,38.06248,-121.8205,0.04,0.25,0.29,42,1.16,16,0.1,0.7
D4,Suisun,1993-10-07,38.06248,-121.8205,0.07,0.32,0.39,29,0.9,17,0.1,2.6
D4,Suisun,1993-11-09,38.06248,-121.8205,0.09,0.38,0.47,14,0.73,16,1,4.5
D4,Suisun,1993-12-07,38.06248,-121.8205,0.15,0.37,0.52,18,0.62,15,0.11,4.8
D4,Suisun,1994-01-06,38.06248,-121.8205,0.16,0.36,0.52,19,0.43,17,0.1,3.3
D4,Suisun,1994-02-04,38.06248,-121.8205,0.15,0.42,0.57,19,0.74,18,0.11,1.7
D4,Suisun,1994-03-07,38.06248,-121.8205,0.1,0.46,0.56,64,1.39,19,0.15,0.2
D4,Suisun,1994-04-05,38.06248,-121.8205,0.1,0.49,0.59,28,1.1,18,0.11,0.9
D4,Suisun,1994-05-05,38.06248,-121.8205,0.08,0.5,0.58,41,1.33,14,0.16,1.6
D4,Suisun,1994-06-16,38.06248,-121.8205,0.09,0.34,0.43,36,1.02,7.6,0.15,3
D4,Suisun,1994-06-30,38.06248,-121.8205,0.07,0.34,0.41,38,NA,9.9,NA,3.7
D4,Suisun,1994-07-18,38.06248,-121.8205,0.07,0.5,0.57,55,1.07,12,0.13,4.6
D4,Suisun,1994-07-28,38.06248,-121.8205,0.06,0.46,0.52,30,0.66,13,NA,4
D4,Suisun,1994-08-16,38.06248,-121.8205,0.04,0.51,0.55,15,NA,14,0.11,3.1
D4,Suisun,1994-09-13,38.06248,-121.8205,0.05,0.26,0.31,16,1.08,15,0.1,4.1
D4,Suisun,1994-09-27,38.06248,-121.8205,0.04,0.22,0.26,20,0.99,16,NA,3.3
D4,Suisun,1994-10-26,38.06248,-121.8205,0.06,0.32,0.38,17,0.46,15,0.15,5.8
D4,Suisun,1994-11-29,38.06248,-121.8205,0.15,0.45,0.6,20,0.39,15,0.14,6.8
D4,Suisun,1994-12-14,38.06248,-121.8205,0.18,0.59,0.77,36,0.36,17,0.15,4.1
D4,Suisun,1995-01-26,38.06248,-121.8205,0.04,0.34,0.38,84,0.91,17,0.15,0.1
D4,Suisun,1995-02-09,38.06248,-121.8205,0.02,0.32,0.34,48,1.37,18,0.14,0.1
D4,Suisun,1995-03-28,38.06248,-121.8205,0.04,0.21,0.25,72,1.19,16,0.12,0.1
D4,Suisun,1995-04-25,38.06248,-121.8205,0.03,0.18,0.21,18,3.29,15,0.06,0.1
D4,Suisun,1995-05-11,38.06248,-121.8205,0.02,0.06,0.08,26,5,15,0.05,0
D4,Suisun,1995-06-22,38.06248,-121.8205,0.04,0.15,0.19,10,2.01,14,0.07,0.1
D4,Suisun,1995-07-07,38.06248,-121.8205,0.05,0.12,0.17,12,2.13,14,0.08,0.1
D4,Suisun,1995-08-21,38.06248,-121.8205,0.03,0.2,0.23,38,2.33,15,0.1,1
D4,Suisun,1995-09-19,38.06248,-121.8205,0.04,0.16,0.2,10,3.35,17,0.08,0.1
D4,Suisun,1995-10-18,38.06248,-121.8205,0.04,0.25,0.29,19,1.53,16,0.08,0.3
D4,Suisun,1995-11-16,38.06248,-121.8205,0.05,0.33,0.38,23,0.97,15,0.12,1.4
D4,Suisun,1995-12-19,38.06248,-121.8205,0.08,0.58,0.66,92,0.76,16,0.15,0.1
D4,Suisun,1996-01-30,38.06248,-121.8205,0.06,0.39,0.45,39,0.86,17,0.1,0.1
D4,Suisun,1996-02-15,38.06248,-121.8205,0.04,0.25,0.29,36,0.82,17,0.08,0.1
D4,Suisun,1996-03-15,38.06248,-121.8205,0.04,0.3,0.34,28,2.28,16,0.09,0.1
D4,Suisun,1996-04-12,38.06248,-121.8205,0.05,0.24,0.29,11,2.87,16,0.06,0.1
D4,Suisun,1996-05-15,38.06248,-121.8205,0.04,0.25,0.29,22,2.17,15,0.08,0.1
D4,Suisun,1996-06-11,38.06248,-121.8205,0.06,0.17,0.23,10,1.81,16,0.07,0.1
D4,Suisun,1996-07-25,38.06248,-121.8205,0.04,0.23,0.27,42,2.69,16,0.1,0.6
D4,Suisun,1996-08-23,38.06248,-121.8205,0.03,0.15,0.18,24,2.18,17,0.09,0.4
D4,Suisun,1996-09-23,38.06248,-121.8205,0.04,0.22,0.26,29,0.85,17,0.11,1.8
D4,Suisun,1996-10-22,38.06248,-121.8205,0.06,0.28,0.34,19,1.74,15,0.09,3.6
D4,Suisun,1996-11-21,38.06248,-121.8205,0.12,0.23,0.35,24,1.02,15,0.09,4.1
D4,Suisun,1996-12-19,38.06248,-121.8205,0.06,0.24,0.3,28,1.14,16,0.09,0.1
D4,Suisun,1997-01-21,38.06248,-121.8205,0.04,0.2,0.24,73,NA,17,0.14,0.1
D4,Suisun,1997-02-18,38.06248,-121.8205,0.05,0.34,0.39,18,1.82,16,0.09,0.1
D4,Suisun,1997-03-19,38.06248,-121.8205,0.1,0.32,0.42,15,1.71,15,0.08,0.1
D4,Suisun,1997-04-17,38.06248,-121.8205,0.06,0.34,0.4,24,2.56,14,0.1,0.5
D4,Suisun,1997-05-16,38.06248,-121.8205,0.05,0.54,0.59,27,2.18,14,0.12,0.3
D4,Suisun,1997-06-16,38.06248,-121.8205,0.04,0.47,0.51,30,2.53,15,0.12,0.9
D4,Suisun,1997-07-15,38.06248,-121.8205,0.05,0.27,0.32,37,2.52,16,0.12,0.6
D4,Suisun,1997-08-14,38.06248,-121.8205,0.03,0.14,0.17,38,1.68,17,0.08,0.8
D4,Suisun,1997-09-11,38.06248,-121.8205,0.03,0.26,0.29,16,1.54,17,0.11,1.2
D4,Suisun,1997-10-10,38.06248,-121.8205,0.04,0.28,0.32,14,1.2,16,0.1,4.4
D4,Suisun,1997-11-10,38.06248,-121.8205,0.09,0.34,0.43,11,4.9,14,0.12,7.2
D4,Suisun,1997-12-11,38.06248,-121.8205,0.19,0.5,0.69,39,0.82,20,0.15,0.6
D4,Suisun,1998-01-09,38.06248,-121.8205,NA,0.46,NA,29.8,NA,18.2,0.12,1.8
D4,Suisun,1998-02-05,38.06248,-121.8205,0.05,0.28,0.33,324,NA,14.8,0.31,0.1
D4,Suisun,1998-03-10,38.06248,-121.8205,0.06,0.34,0.4,24.8,NA,17.7,0.1,0.1
D4,Suisun,1998-04-23,38.06248,-121.8205,0.06,0.27,0.33,20.4,3.35,15.6,0.09,0.1
D4,Suisun,1998-05-21,38.06248,-121.8205,0.05,0.25,0.3,22,1.57,16,0.09,0.1
D4,Suisun,1998-06-19,38.06248,-121.8205,0.05,0.15,0.2,26,1.59,17.3,0.08,0.1
D4,Suisun,1998-07-20,38.06248,-121.8205,0.04,0.23,0.27,19.6,2.58,16.2,0.1,0.1
D4,Suisun,1998-08-14,38.06248,-121.8205,0.04,0.22,0.26,29,3.73,16.5,0.08,0.1
D4,Suisun,1998-09-15,38.06248,-121.8205,0.04,0.19,0.23,37,3.07,16.5,0.1,0.1
D4,Suisun,1998-10-19,38.06248,-121.8205,0.06,0.28,0.34,28,3.03,16.8,0.09,0.2
D4,Suisun,1998-11-16,38.06248,-121.8205,0.13,0.33,0.46,28,2.9,18.2,0.1,1
D4,Suisun,1998-12-16,38.06248,-121.8205,NA,NA,NA,NA,0.99,NA,NA,0.1
D4,Suisun,1999-01-11,38.06248,-121.8205,NA,NA,NA,NA,1.7,NA,NA,0.3
D4,Suisun,1999-02-11,38.06248,-121.8205,0.07,0.36,0.43,52,1.2,NA,0.12,0.1
D4,Suisun,1999-03-12,38.06248,-121.8205,0.03,0.12,0.15,18,3.1,18.7,0.06,0.1
D4,Suisun,1999-04-12,38.06248,-121.8205,0.1,0.24,0.34,16,2.53,15.5,0.07,0.1
D4,Suisun,1999-05-11,38.06248,-121.8205,0.09,0.26,0.35,20,2.92,15.4,0.08,0.1
D4,Suisun,1999-06-09,38.06248,-121.8205,0.08,0.31,0.39,34,3.18,16.8,0.1,0.1
D4,Suisun,1999-07-08,38.06248,-121.8205,0.06,0.28,0.34,28,2.6,16.2,0.11,0.1
D4,Suisun,1999-08-05,38.06248,-121.8205,0.05,0.21,0.26,37,2.5,19.6,0.11,0.2
D4,Suisun,1999-09-20,38.06248,-121.8205,0.06,0.29,0.35,24,2.1,9.5,0.11,3.3
D4,Suisun,1999-10-19,38.06248,-121.8205,0.07,0.33,0.4,14,2.81,16.1,0.11,3.2
D4,Suisun,1999-11-18,38.06248,-121.8205,0.14,0.34,0.48,13,1.28,13.9,0.1,5.2
D4,Suisun,1999-12-17,38.06248,-121.8205,0.15,0.32,0.47,24,1.49,19.8,0.11,1.7
D4,Suisun,2000-01-18,38.06248,-121.8205,0.16,0.38,0.54,27,1.23,16.5,0.1,5.7
D4,Suisun,2000-02-16,38.06248,-121.8205,0.07,0.39,0.46,58,1.69,15.8,0.13,0.1
D4,Suisun,2000-03-15,38.06248,-121.8205,0.03,0.17,0.2,14,2.56,18.8,0.07,0.1
D4,Suisun,2000-04-13,38.06248,-121.8205,0.12,0.26,0.38,27,3.43,16.1,0.09,0.1
D4,Suisun,2000-05-15,38.06248,-121.8205,0.07,0.23,0.3,28,3.46,15.9,0.08,0.1
D4,Suisun,2000-06-12,38.06248,-121.8205,0.03,0.41,0.44,58,3.12,16.04,0.14,0.4
D4,Suisun,2000-07-10,38.06248,-121.8205,0.04,0.35,0.39,46,2.75,15.2,0.13,1.4
D4,Suisun,2000-08-08,38.06248,-121.8205,0.03,0.25,0.28,50,1.31,15,0.12,0.8
D4,Suisun,2000-09-07,38.06248,-121.8205,0.05,0.28,0.33,27,2.26,19.5,0.11,1.1
D4,Suisun,2000-10-05,38.06248,-121.8205,0.09,0.33,0.42,27.5,1.83,13.47,0.15,4
D4,Suisun,2000-11-06,38.06248,-121.8205,0.12,0.39,0.51,20,0.79,15.1,0.14,4.7
D4,Suisun,2000-12-06,38.06248,-121.8205,0.19,0.41,0.6,23,0.9,15.1,0.11,9
D4,Suisun,2001-01-05,38.06248,-121.8205,0.19,0.4,0.59,21.5,0.92,15.5,0.1,9.3
D4,Suisun,2001-02-05,38.06248,-121.8205,0.19,0.41,0.6,36,0.98,17.1,0.12,3.1
D4,Suisun,2001-03-19,38.06248,-121.8205,0.11,0.35,0.46,24,2.07,16.4,0.13,0.2
D4,Suisun,2001-04-17,38.06248,-121.8205,0.16,0.4,0.56,27.5,3.52,17.9,0.11,0.5
D4,Suisun,2001-05-17,38.06248,-121.8205,0.06,0.37,0.43,56,5.76,7.99,0.14,1
D4,Suisun,2001-06-14,38.06248,-121.8205,0.04,0.58,0.62,38,4.16,14.4,0.14,0.7
D4,Suisun,2001-07-16,38.06248,-121.8205,0.06,0.45,0.51,26,1.58,15.7,0.1,2.8
D4,Suisun,2001-08-14,38.06248,-121.8205,0.07,0.34,0.41,26,1.77,7,0.11,3.4
D4,Suisun,2001-09-12,38.06248,-121.8205,0.04,0.41,0.45,18,1.19,15.7,0.13,5.1
D4,Suisun,2001-10-11,38.06248,-121.8205,0.05,0.45,0.5,25,2.08,17.2,0.12,6.5
D4,Suisun,2001-11-13,38.06248,-121.8205,0.12,0.51,0.63,71,1.59,15,0.15,10.1
D4,Suisun,2001-12-10,38.06248,-121.8205,0.17,0.58,0.75,58,1.19,19,0.17,0.7
D4,Suisun,2002-01-09,38.06248,-121.8205,0.12,0.32,0.44,65.5,1.07,16.2,0.22,0.1
D4,Suisun,2002-02-07,38.06248,-121.8205,0.17,0.46,0.63,26,1.44,18.5,0.1,1
D4,Suisun,2002-03-07,38.06248,-121.8205,0.13,0.43,0.56,34,1.75,17.8,0.12,0.7
D4,Suisun,2002-04-08,38.06248,-121.8205,0.09,0.36,0.45,41,4.16,15.5,0.11,0.4
D4,Suisun,2002-05-06,38.06248,-121.8205,0.06,0.34,0.4,45,9.44,14,0.12,0.3
D4,Suisun,2002-06-05,38.06248,-121.8205,0.04,0.49,0.53,0.5,4.93,18.6,0.12,0.3
D4,Suisun,2002-07-18,38.06248,-121.8205,0.05,0.48,0.53,31,2.12,16.4,0.11,2.4
D4,Suisun,2002-08-16,38.06248,-121.8205,0.05,0.33,0.38,38,1.72,15,0.14,3.4
D4,Suisun,2002-09-16,38.06248,-121.8205,0.04,0.26,0.3,24,0.99,16.1,0.12,4.3
D4,Suisun,2002-10-15,38.06248,-121.8205,0.06,0.39,0.45,43,1.61,14.1,0.14,6.9
D4,Suisun,2002-11-14,38.06248,-121.8205,0.1,0.28,0.38,25,0.97,14.9,0.1,3.6
D4,Suisun,2002-12-12,38.06248,-121.8205,0.17,0.49,0.66,18,1.09,15.2,0.11,5.7
D4,Suisun,2003-01-13,38.06248,-121.8205,0.13,0.3,0.43,17,0.74,18.9,0.1,0.1
D4,Suisun,2003-02-10,38.06248,-121.8205,0.1,0.3,0.4,22,1.33,18.7,0.08,0.2
D4,Suisun,2003-03-13,38.06248,-121.8205,0.12,0.32,0.44,14.5,2.97,17.6,0.07,0.5
D4,Suisun,2003-04-11,38.06248,-121.8205,0.09,0.35,0.44,21,5.36,17.1,0.08,0.3
D4,Suisun,2003-05-12,38.06248,-121.8205,0.04,0.17,0.21,14,3.7,16.4,0.06,0.1
D4,Suisun,2003-06-10,38.06248,-121.8205,0.05,0.2,0.25,30,2.72,16.1,0.11,0.1
D4,Suisun,2003-07-22,38.06248,-121.8205,0.04,0.25,0.29,28,2.58,14.2,0.09,0.6
D4,Suisun,2003-08-07,38.06248,-121.8205,0.06,0.2,0.26,21,2.66,15.8,0.09,0.3
D4,Suisun,2003-09-04,38.06248,-121.8205,0.04,0.27,0.31,35,1.93,16.3,0.11,2.3
D4,Suisun,2003-10-20,38.06248,-121.8205,0.06,0.35,0.41,10,2.27,14,0.09,4.9
D4,Suisun,2003-11-19,38.06248,-121.8205,0.14,0.42,0.56,12,1.03,14.4,0.1,7.9
D4,Suisun,2003-12-18,38.06248,-121.8205,0.2,0.47,0.67,16.5,0.99,17,0.15,1
D4,Suisun,2004-01-22,38.06248,-121.8205,0.11,0.37,0.48,26.5,1.54,18.7,0.11,0.2
D4,Suisun,2004-02-19,38.06248,-121.8205,0.2,0.41,0.61,26,1.09,18.5,0.11,0.2
D4,Suisun,2004-03-17,38.06248,-121.8205,0.05,0.23,0.28,24,4.94,19.5,0.1,0.1
D4,Suisun,2004-04-14,38.06248,-121.8205,0.08,0.2,0.28,22.5,4.52,14.6,0.06,0.1
D4,Suisun,2004-05-13,38.06248,-121.8205,0.06,0.3,0.36,39,3.1,12.3,0.09,0.4
D4,Suisun,2004-06-09,38.06248,-121.8205,0.06,0.46,0.52,23,1.69,13.6,0.11,3.5
D4,Suisun,2004-07-08,38.06248,-121.8205,0.05,0.42,0.47,32,1.48,14.5,0.11,2.5
D4,Suisun,2004-08-24,38.06248,-121.8205,0.05,0.27,0.32,18,1.71,17,0.09,2.3
D4,Suisun,2004-09-23,38.06248,-121.8205,0.05,0.29,0.34,14,1.07,16.4,0.09,3.8
D4,Suisun,2004-10-21,38.06248,-121.8205,0.08,0.38,0.46,29,0.99,13.7,0.12,5.3
D4,Suisun,2004-11-22,38.06248,-121.8205,0.16,0.5,0.66,28.8,0.8,3.3,0.09,5.6
D4,Suisun,2004-12-21,38.06248,-121.8205,0.21,0.51,0.72,7,0.7,16.1,0.13,6.5
D4,Suisun,2005-01-20,38.06248,-121.8205,0.09,0.44,0.53,31,0.66,18.2,0.25,0.3
D4,Suisun,2005-02-17,38.06248,-121.8205,0.14,0.49,0.63,15.5,0.76,19.1,0.12,0.3
D4,Suisun,2005-03-22,38.06248,-121.8205,0.13,0.4,0.53,17,1.72,18.3,0.1,0.2
D4,Suisun,2005-04-19,38.06248,-121.8205,0.12,0.28,0.4,11,1.89,16.1,0.08,0.1
D4,Suisun,2005-05-19,38.06248,-121.8205,0.07,0.2,0.27,14,1.77,16.2,0.08,0.1
D4,Suisun,2005-06-16,38.06248,-121.8205,0.07,0.18,0.25,9,2.41,14.9,0.08,0.1
D4,Suisun,2005-07-14,38.06248,-121.8205,0.04,0.24,0.28,15,3.45,14.6,0.09,0.2
D4,Suisun,2005-08-11,38.06248,-121.8205,0.03,0.3,0.33,23,1.86,15.7,0.08,2.1
D4,Suisun,2005-09-26,38.06248,-121.8205,0.06,0.25,0.31,13,1.54,15.2,0.1,1.1
D4,Suisun,2005-10-25,38.06248,-121.8205,0.08,0.34,0.42,19,1.25,14.6,0.1,4.1
D4,Suisun,2005-11-22,38.06248,-121.8205,0.14,0.51,0.65,6,0.61,14.9,0.09,5.3
D4,Suisun,2005-12-22,38.06248,-121.8205,0.25,0.5,0.75,14,0.92,16.4,0.1,1.7
